temperature_c,butterflies_in_direct_sun,wind_effect_per_1_ms,standard_error,denominator_df,t_value,p_value,conf_low,conf_high,temperature_label
10,8.17877094972067,-0.2509693510484783,0.06774440448450213,1771,-3.7046506343692562,2.181780698184476e-4,-0.3838367492566951,-0.11810195284026151,10 °C
10,8.519553072625698,-0.25978077432850677,0.06920554530507132,1771,-3.7537566272087486,1.7982437469344075e-4,-0.39551391444887307,-0.1240476342081405,10 °C
10,8.860335195530725,-0.26859219760853503,0.07070772322870872,1771,-3.798626024766151,1.5041230110533277e-4,-0.40727156589163005,-0.12991282932544007,10 °C
10,9.201117318435754,-0.2774036208885634,0.07224837858807631,1771,-3.83958264960074,1.2757811468772318e-4,-0.4191046832981681,-0.13570255847895876,10 °C
10,9.541899441340782,-0.2862150441685918,0.07382510246675773,1771,-3.876933923626721,1.096417830061562e-4,-0.43100854205013417,-0.14142154628704945,10 °C
10,9.882681564245809,-0.29502646744862016,0.07543563323159347,1771,-3.9109695883756306,9.539568402557666e-5,-0.442978706396474,-0.14707422850076632,10 °C
10,10.223463687150836,-0.3038378907286484,0.07707785174146099,1771,-3.9419610674646086,8.396200232960719e-5,-0.4550110200563917,-0.15266476140090515,10 °C
10,10.564245810055866,-0.3126493140086768,0.07874977560798974,1771,-3.970161331824243,7.469559086185768e-5,-0.46710159496286496,-0.15819703305448862,10 °C
10,10.905027932960893,-0.32146073728870517,0.08044955281878055,1771,-3.9958051477653678,6.711716672966472e-5,-0.47924679875583687,-0.1636746758215735,10 °C
10,11.24581005586592,-0.33027216056873365,0.08217545497517939,1771,-4.01910960722384,6.086691841847809e-5,-0.4914432415194321,-0.16910107961803525,10 °C
10,11.58659217877095,-0.3390835838487618,0.0839258703453032,1771,-4.0402748574860405,5.56719702600828e-5,-0.5036877621568254,-0.1744794055406982,10 °C
10,11.927374301675977,-0.3478950071287903,0.08569929688893896,1771,-4.059484963798956,5.132334082456258e-5,-0.5159774147099473,-0.17981259954763332,10 °C
10,12.268156424581004,-0.35670643040881855,0.08749433537380175,1771,-4.076908852268697,4.7659466233809466e-5,-0.528309454858368,-0.18510340595926916,10 °C
10,12.608938547486032,-0.3655178536888468,0.08930968267187506,1771,-4.092701292330913,4.455430529723351e-5,-0.5406813267713826,-0.1903543806063111,10 °C
10,12.949720670391061,-0.3743292769688753,0.0911441252994492,1771,-4.107003887952584,4.1908672019936795e-5,-0.5530906504380589,-0.19556790349969172,10 °C
10,13.290502793296088,-0.3831407002489038,0.09299653324428445,1771,-4.119946054789645,3.964386222053915e-5,-0.5655352095604255,-0.20074619093738216,10 °C
10,13.631284916201116,-0.39195212352893183,0.09486585410732279,1771,-4.131645967004229,3.769692552901674e-5,-0.5780129400635845,-0.20589130699427916,10 °C
10,13.972067039106145,-0.4007635468089604,0.09675110757387408,1771,-4.1422114625712,3.6017127867967385e-5,-0.5905219192520277,-0.21100517436589328,10 °C
10,14.312849162011172,-0.4095749700889888,0.09865138021960858,1771,-4.151740899896493,3.456328268030592e-5,-0.6030603556226021,-0.21608958455537555,10 °C
10,14.6536312849162,-0.4183863933690173,0.10056582064945901,1771,-4.160323961630874,3.330172141332098e-5,-0.6156265793304214,-0.22114620740761315,10 °C
10,14.994413407821227,-0.4271978166490453,0.10249363496221348,1771,-4.168042403867725,3.220473820564631e-5,-0.6282190332935496,-0.2261766000045411,10 °C
10,15.335195530726256,-0.43600923992907403,0.10443408252978865,1771,-4.17497075061398,3.12493891035593e-5,-0.6408362649148732,-0.23118221494327487,10 °C
10,15.675977653631284,-0.4448206632091023,0.10638647207757614,1771,-4.181176934645814,3.0416558349750276e-5,-0.6534769183944641,-0.23616440802374053,10 °C
10,16.01675977653631,-0.45363208648913056,0.10835015805060012,1771,-4.186722886710344,2.969022734002765e-5,-0.6661397276025118,-0.24112444537574937,10 °C
10,16.35754189944134,-0.4624435097691588,0.1103245372492905,1771,-4.191665075596162,2.9056898465536136e-5,-0.6788235094810489,-0.2460635100572689,10 °C
10,16.698324022346366,-0.4712549330491871,0.11230904571829063,1771,-4.196055001938625,2.850513813366316e-5,-0.69152715794195585,-0.2509827081564183,10 °C
10,17.039106145251395,-0.4800663563292158,0.11430315587173893,1771,-4.199939648804662,2.802521209771258e-5,-0.7042496382287647,-0.25588307442966685,10 °C
10,17.379888268156424,-0.48887777960924406,0.11630637383878821,1771,-4.203361892159716,2.7608792738265416e-5,-0.7169899817104117,-0.2607655775080764,10 °C
10,17.72067039106145,-0.4976892028892723,0.11831823701365637,1771,-4.206360874290484,2.724872277224962e-5,-0.7297472810761441,-0.2656311247024007,10 °C
10,18.06145251396648,-0.5065006261693008,0.12033831179518244,1771,-4.2089723431667565,2.693882347642865e-5,-0.7425206859020993,-0.2704805664365023,10 °C
10,18.40223463687151,-0.5153120494493291,0.12236619150162452,1771,-4.211228960594789,2.667373822689844e-5,-0.7553093985615897,-0.2753147003370684,10 °C
10,18.743016759776534,-0.5241234727293573,0.124401494447265,1771,-4.213160581857305,2.644880421045647e-5,-0.7681126704527405,-0.2801342750059743,10 °C
10,19.083798882681563,-0.5329348960093858,0.12644386216822265,1771,-4.214794509363863,2.6259946727474228e-5,-0.780929798518766,-0.28493999350000576,10 °C
10,19.424581005586592,-0.5417463192894143,0.1284929577857207,1771,-4.216155722657184,2.6103591703415567e-5,-0.7937601220378409,-0.2897325165409878,10 °C
10,19.765363128491618,-0.5505577425694426,0.13054846449588167,1771,-4.2172670869431075,2.5976592948312388e-5,-0.806603019661128,-0.2945124654777572,10 °C
10,20.106145251396647,-0.559369165849471,0.13261008417592113,1771,-4.218149542137454,2.5876171417655018e-5,-0.8194579066791006,-0.29928042501984164,10 °C
10,20.446927374301673,-0.5681805891294991,0.1346775360973768,1771,-4.218822274255773,2.5799864284104068e-5,-0.8323242324977911,-0.3040369457612071,10 °C
10,20.787709497206702,-0.5769920124095276,0.1367505557377319,1771,-4.2193028708133085,2.574548206446913e-5,-0.8452014783080262,-0.30878254651102904,10 °C
10,21.12849162011173,-0.5858034356895561,0.13882889368247434,1771,-4.219607461753529,2.571107238856021e-5,-0.8580891549320266,-0.31351771644708554,10 °C
10,21.469273743016757,-0.5946148589695843,0.14091231461027082,1771,-4.219750847285026,2.5694889266883612e-5,-0.8709868008330272,-0.31824291710614155,10 °C
10,21.810055865921786,-0.603426282249613,0.14300059635452939,1771,-4.21974661387837,2.569536692883007e-5,-0.8838939802747154,-0.3229585842245108,10 °C
10,22.150837988826815,-0.6122377055296413,0.1450935290351747,1771,-4.219607239556616,2.5711097474208784e-5,-0.8968102816183763,-0.32766512944090637,10 °C
10,22.49162011173184,-0.62104912880967,0.14719091425497052,1771,-4.219344189505214,2.574081171811565e-5,-0.9097353157466396,-0.3323629418727005,10 °C
10,22.83240223463687,-0.629860552089698,0.14929256435519486,1771,-4.218968002928413,2.5783362719464612e-5,-0.9226687146036281,-0.3370523895757681,10 °C
10,23.1731843575419,-0.6386719753697263,0.15139830172590726,1771,-4.2184883719896895,2.583771157260471e-5,-0.935610129842186,-0.3417338208972668,10 °C
10,23.513966480446925,-0.647483398649755,0.15350795816644386,1771,-4.217914213592165,2.5902915113731012e-5,-0.9485592315696121,-0.34640756572989795,10 °C
10,23.854748603351954,-0.6562948219297833,0.15562137429214357,1771,-4.217253734681328,2.5978115252611726e-5,-0.9615157071840696,-0.3510739366754969,10 °C
10,24.19553072625698,-0.6651062452098113,0.1577383989836435,1771,-4.216514491685558,2.606252968823474e-5,-0.9744792602944884,-0.35573323012513436,10 °C
10,24.53631284916201,-0.6739176684898398,0.15985888887538832,1771,-4.215703444649648,2.6155443806400294e-5,-0.987449609717375,-0.3603857272623046,10 °C
10,24.877094972067038,-0.6827290917698683,0.1619827078802775,1771,-4.214827006562194,2.6256203589716396e-5,-1.0004264885445011,-0.3650316949952356,10 °C
10,25.217877094972064,-0.6915405150498963,0.16410972674763624,1771,-4.213891088328541,2.6364209397257783e-5,-1.0134096432759496,-0.36967138682384315,10 °C
10,25.558659217877093,-0.700351938329925,0.16623982265192433,1771,-4.212901139796891,2.6478910493327136e-5,-1.0263988330134497,-0.3743050436464003,10 °C
10,25.899441340782122,-0.7091633616099533,0.1683728788098179,1771,-4.211862187205186,2.6599800223218842e-5,-1.0393938287093545,-0.37893289451055223,10 °C
10,26.240223463687148,-0.7179747848899816,0.1705087841234901,1771,-4.2107788673807685,2.6726411749238696e-5,-1.052394412467008,-0.3835551573129553,10 °C
10,26.581005586592177,-0.7267862081700103,0.17264743284810008,1771,-4.209655458992295,2.6858314273119467e-5,-1.0654003768885896,-0.3881720394514311,10 °C
10,26.921787709497206,-0.7355976314500385,0.1747887242816609,1771,-4.208495911124506,2.6995109681732997e-5,-1.078411524466849,-0.3927837384332281,10 °C
10,27.26256983240223,-0.7444090547300664,0.17693256247560696,1771,-4.2073038694202785,2.713642956207576e-5,-1.091427667017443,-0.39739044244268973,10 °C
10,27.60335195530726,-0.7532204780100953,0.179078855964521,1771,-4.2060827000107865,2.7281932539161927e-5,-1.1044486251488483,-0.4019923308713424,10 °C
10,27.94413407821229,-0.7620319012901235,0.18122751751359872,1771,-4.204835511433539,2.7431301896906903e-5,-1.117474227767058,-0.4065895748131892,10 °C
10,28.284916201117316,-0.7708433245701518,0.1833784638825526,1771,-4.203565174718933,2.758424344758037e-5,-1.130504311612531,-0.41118233752777267,10 °C
10,28.625698324022345,-0.7796547478501803,0.18553161560475506,1771,-4.202274341808719,2.774048362007324e-5,-1.143538720827022,-0.41577077487333874,10 °C
10,28.96648044692737,-0.7884661711302086,0.18768689678051423,1771,-4.20096546245453,2.789976774116965e-5,-1.1565773065481308,-0.42035503571228633,10 °C
10,29.3072625698324,-0.7972775944102373,0.18984423488347293,1771,-4.199640799730417,2.8061858487438345e-5,-1.1696199265295957,-0.424935262290879,10 °C
10,29.64804469273743,-0.8060890176902655,0.19200356057918805,1771,-4.198302444281028,2.8226534488232875e-5,-1.1826664447854673,-0.42951159059506394,10 °C
10,29.988826815642454,-0.8149004409702933,0.1941648075550346,1771,-4.196952327415542,2.839358906280296e-5,-1.195716731256503,-0.43408415068408385,10 °C
10,30.329608938547484,-0.8237118642503223,0.1963279123606325,1771,-4.195592233147447,2.8562829076641726e-5,-1.2087706614971951,-0.4386530670034496,10 °C
10,30.670391061452513,-0.8325232875303508,0.1984928142580676,1771,-4.1942238092707855,2.873407390406786e-5,-1.2218281163820042,-0.44321845867869747,10 °C
10,31.01117318435754,-0.8413347108103784,0.20065945508122518,1771,-4.192848577555508,2.890715448559656e-5,-1.2348889818294733,-0.44778043979128357,10 °C
10,31.351955307262568,-0.8501461340904073,0.20282777910361202,1771,-4.191467943136728,2.9081912470071982e-5,-1.2479531485429887,-0.4523391196378261,10 °C
10,31.692737430167597,-0.8589575573704353,0.20499773291408874,1771,-4.190083203166011,2.9258199432717116e-5,-1.2610205117670457,-0.45689460297382517,10 °C
10,32.03351955307262,-0.8677689806504638,0.20716926529997487,1771,-4.188695554786857,2.9435876161271748e-5,-1.2740909710579904,-0.4614469902429374,10 °C
10,32.37430167597765,-0.8765804039304923,0.20934232713703538,1771,-4.187306102490602,2.9614812003347955e-5,-1.2871644300682443,-0.46599637779274033,10 °C
10,32.71508379888268,-0.8853918272105203,0.2115168712858877,1771,-4.1859158649043104,2.979488426886597e-5,-1.300240796343129,-0.4705428580779118,10 °C
10,33.055865921787706,-0.8942032504905493,0.21369285249440356,1771,-4.1845257810575,2.9975977682154978e-5,-1.3133199811294476,-0.47508651985165107,10 °C
10,33.39664804469273,-0.9030146737705769,0.2158702273057171,1771,-4.183136716170315,3.015798387891375e-5,-1.326401899195056,-0.479627448346098,10 °C
10,33.737430167597765,-0.9118260970506054,0.2180489539714694,1771,-4.181749467002319,3.034080094371839e-5,-1.3394864686587162,-0.4841657254424945,10 °C
10,34.07821229050279,-0.9206375203306343,0.22022899236995322,1771,-4.180364766797347,3.052433298427623e-5,-1.3525736108295479,-0.4887014298317209,10 °C
10,34.418994413407816,-0.9294489436106623,0.22241030392884414,1771,-4.178983289857027,3.070848973899813e-5,-1.3656632500554795,-0.49323463716584526,10 °C
10,34.75977653631285,-0.9382603668906908,0.2245928515522247,1771,-4.177605655772694,3.089318621483721e-5,-1.378755313580127,-0.4977654202012548,10 °C
10,35.100558659217874,-0.9470717901707193,0.2267765995516323,1771,-4.176232433342801,3.1078342352666876e-5,-1.391849731407551,-0.5022938489338877,10 °C
10,35.4413407821229,-0.9558832134507473,0.22896151358087688,1771,-4.1748641442008,3.1263882717734664e-5,-1.404946436174418,-0.506819990727077,10 °C
10,35.78212290502793,-0.9646946367307758,0.2311475605743953,1771,-4.173501266176188,3.144973621299417e-5,-1.4180453630290941,-0.5113439104324575,10 °C
10,36.12290502793296,-0.9735060600108043,0.2333347086889225,1771,-4.172144236409614,3.163583581332992e-5,-1.4311464495172437,-0.515865670504365,10 °C
10,36.463687150837984,-0.9823174832908323,0.2355229272482784,1771,-4.170793454241142,3.182211831889095e-5,-1.4442496354735392,-0.5203853311081257,10 °C
10,36.80446927374302,-0.9911289065708608,0.23771218669107885,1771,-4.169449283889226,3.200852412591644e-5,-1.4573548629191089,-0.5249029502226129,10 °C
10,37.14525139664804,-0.9999403298508893,0.23990245852119502,1771,-4.168112056936449,3.21949970136047e-5,-1.4704620759643696,-0.529418583737409,10 °C
10,37.48603351955307,-1.0087517531309174,0.24209371526079737,1771,-4.166782074636806,3.238148394570305e-5,-1.4835712207169334,-0.5339322855449015,10 °C
10,37.8268156424581,-1.0175631764109463,0.24428593040582863,1771,-4.165459610058113,3.256793488562461e-5,-1.4966822451942772,-0.5384441076276154,10 °C
10,38.167597765363126,-1.0263745996909743,0.2464790783837638,1771,-4.164144910071947,3.275430262401788e-5,-1.5097950992408937,-0.5429541001410549,10 °C
10,38.50837988826815,-1.0351860229710024,0.24867313451352294,1771,-4.162838197202635,3.294054261779676e-5,-1.5229097344496736,-0.5474623114923314,10 °C
10,38.849162011173185,-1.0439974462510313,0.2508680749674116,1771,-4.161539671345783,3.312661283974435e-5,-1.5360261040872554,-0.5519687884148073,10 °C
10,39.18994413407821,-1.0528088695310593,0.25306387673496955,1771,-4.160249511366065,3.331247363787494e-5,-1.5491441630231209,-0.556473576038998,10 °C
10,39.530726256983236,-1.0616202928110878,0.2552605175886233,1771,-4.15896787658321,3.34980876038127e-5,-1.5622638676622336,-0.5609767179599422,10 °C
10,39.87150837988826,-1.0704317160911159,0.2574579760510339,1771,-4.15769490815438,3.368341944951133e-5,-1.5753851758809936,-0.5654782563012382,10 °C
10,40.212290502793294,-1.0792431393711448,0.2596562313640492,1771,-4.156430730360557,3.3868435891697216e-5,-1.5885080469663473,-0.5699782317759424,10 °C
10,40.55307262569832,-1.0880545626511728,0.26185526345916643,1771,-4.155175451803906,3.4053105543470286e-5,-1.6016324415578498,-0.5744766837444959,10 °C
10,40.893854748603346,-1.0968659859312009,0.2640550529294245,1771,-4.153929166522583,3.423739881254347e-5,-1.6147583215925445,-0.5789736502698574,10 °C
10,41.23463687150838,-1.1056774092112298,0.2662555810026446,1771,-4.1526919550289065,3.442128780565198e-5,-1.627885650252475,-0.5834691681699846,10 °C
10,41.575418994413404,-1.1144888324912579,0.26845682951594557,1771,-4.151463885276423,3.4604746238691604e-5,-1.6410143919147013,-0.5879632730678146,10 °C
10,41.91620111731843,-1.1233002557712863,0.27065878089146495,1771,-4.150245013560943,3.4787749352186745e-5,-1.6541445121036853,-0.5924559994388874,10 °C
10,42.25698324022346,-1.1321116790513148,0.2728614181132201,1771,-4.149035385360199,3.497027383172671e-5,-1.6672759774459056,-0.596947380656724,10 °C
10,42.59776536312849,-1.1409231023313429,0.2750647247050483,1771,-4.147835036116514,3.515229773302346e-5,-1.6804087556265912,-0.6014374490360948,10 °C
10,42.938547486033514,-1.1497345256113713,0.2772686847095672,1771,-4.146643991966466,3.533380041128486e-5,-1.6935428153484589,-0.6059262358742841,10 °C
10,43.279329608938546,-1.1585459488913998,0.27947328266810356,1771,-4.1454622704212625,3.5514762454616796e-5,-1.7066781262923443,-0.6104137714904556,10 °C
10,43.62011173184357,-1.1673573721714283,0.28167850360153673,1771,-4.14428988100127,3.569516562118249e-5,-1.7198146590796322,-0.6149000852632245,10 °C
10,43.9608938547486,-1.1761687954514568,0.28388433299201127,1771,-4.143126825827881,3.587499277988218e-5,-1.7329523852363895,-0.6193852056665243,10 °C
10,44.30167597765363,-1.1849802187314848,0.28609075676547174,1771,-4.141973100175671,3.6054227854319584e-5,-1.7460912771591084,-0.6238691603038615,10 °C
10,44.642458100558656,-1.1937916420115133,0.2882977612749784,1771,-4.140828692987577,3.623285576984789e-5,-1.759231308081987,-0.6283519759410399,10 °C
10,44.98324022346368,-1.2026030652915423,0.2905053332847633,1771,-4.139693587355621,3.641086240350369e-5,-1.7723724520456556,-0.6328336785374291,10 °C
10,45.324022346368714,-1.2114144885715703,0.2927134599549897,1771,-4.138567760969545,3.6588234536646326e-5,-1.7855146838672846,-0.6373142932758561,10 °C
10,45.66480446927374,-1.2202259118515983,0.29492212882717755,1771,-4.137451186535557,3.6764959810130635e-5,-1.7986579791120034,-0.6417938445911935,10 °C
10,46.005586592178766,-1.2290373351316273,0.2971313278102633,1771,-4.136343832167181,3.6941026681864764e-5,-1.8118023140655564,-0.6462723561976983,10 °C
10,46.3463687150838,-1.2378487584116549,0.2993410451672621,1771,-4.135245661750078,3.711642438661141e-5,-1.8249476657081418,-0.6507498511151681,10 °C
10,46.687150837988824,-1.2466601816916834,0.301551269502502,1771,-4.134156635282677,3.729114289788238e-5,-1.83809401168938,-0.6552263516939868,10 °C
10,47.02793296089385,-1.2554716049717123,0.30376198974940116,1771,-4.133076709194118,3.7465172891821764e-5,-1.8512413303043354,-0.6597018796390893,10 °C
10,47.36871508379888,-1.2642830282517399,0.3059731951587637,1771,-4.132005836641106,3.763850571294572e-5,-1.864389600470561,-0.6641764560329192,10 °C
10,47.70949720670391,-1.2730944515317688,0.3081848752875674,1771,-4.130943967785064,3.781113334163606e-5,-1.8775388017061134,-0.6686501013574243,10 °C
10,48.050279329608934,-1.2819058748117973,0.310397019988219,1771,-4.12989105005084,3.7983048363290944e-5,-1.8906889141084724,-0.6731228355151222,10 °C
10,48.39106145251396,-1.290717298091825,0.3126096193982574,1771,-4.128847028368251,3.815424393902934e-5,-1.903839918334349,-0.6775946778493007,10 °C
10,48.73184357541899,-1.2995287213718538,0.3148226639304781,1771,-4.127811845397596,3.8324713777860406e-5,-1.9169917955803193,-0.6820656471633885,10 °C
10,49.07262569832402,-1.3083401446518819,0.3170361442634656,1771,-4.126785441740093,3.84944521102506e-5,-1.9301445275642477,-0.6865357617395162,10 °C
10,49.41340782122904,-1.31715156793191,0.3192500513325098,1771,-4.1257677561343655,3.866345366299016e-5,-1.943298096507479,-0.6910050393563408,10 °C
10,49.754189944134076,-1.3259629912119388,0.3214643763208893,1771,-4.124758725639782,3.883171363529998e-5,-1.9564524851177403,-0.6954734973061375,10 °C
10,50.0949720670391,-1.3347744144919673,0.3236791106515055,1771,-4.1237582858075585,3.89992276761073e-5,-1.9696076765727288,-0.699941152411206,10 °C
10,50.43575418994413,-1.343585837771995,0.3258942459788506,1771,-4.122766370840401,3.916599186242636e-5,-1.9827636545043625,-0.7044080210396273,10 °C
10,50.77653631284916,-1.3523972610520243,0.32810977418129533,1771,-4.121782913741437,3.933200267878286e-5,-1.995920402983658,-0.7088741191203909,10 °C
10,51.117318435754186,-1.3612086843320523,0.330325687353679,1771,-4.120807846453095,3.949725699763279e-5,-2.0090779065061843,-0.7133394621579202,10 °C
10,51.45810055865921,-1.37002010761208,0.332541977800192,1771,-4.119841099986652,3.966175206071265e-5,-2.0222361499781187,-0.7178040652460413,10 °C
10,51.798882681564244,-1.3788315308921089,0.3347586380275336,1771,-4.118882604542982,3.982548546127747e-5,-2.035395118702818,-0.7222679430813999,10 °C
10,52.13966480446927,-1.3876429541721373,0.3369756607383358,1771,-4.117932289625074,3.998845512718671e-5,-2.0485547983679213,-0.7267311099763537,10 °C
10,52.480446927374295,-1.3964543774521654,0.33919303882484025,1771,-4.116990084142901,4.0150659304778124e-5,-2.0617151750329503,-0.7311935798713806,10 °C
10,52.82122905027933,-1.4052658007321939,0.34141076536281667,1771,-4.116055916511069,4.031209654350399e-5,-2.074876235117383,-0.7356553663470048,10 °C
10,53.162011173184354,-1.4140772240122228,0.34362883360571167,1771,-4.1151297147397425,4.0472765681281977e-5,-2.0880379653891747,-0.740116482635271,10 °C
10,53.50279329608938,-1.42288864729225,0.34584723697901987,1771,-4.11421140651925,4.063266583052859e-5,-2.1012003529537164,-0.7445769416307834,10 °C
10,53.84357541899441,-1.4317000705722793,0.34806596907486664,1771,-4.1133009192988075,4.0791796364836e-5,-2.1143633852432204,-0.7490367559013386,10 °C
10,54.18435754189944,-1.4405114938523074,0.35028502364679004,1771,-4.112398180359682,4.095015690626674e-5,-2.127527050006469,-0.7534959376981463,10 °C
10,54.52513966480446,-1.449322917132335,0.352504394604722,1771,-4.111503116883186,4.110774731323054e-5,-2.1406913352989854,-0.7579544989656846,10 °C
10,54.865921787709496,-1.458134340412364,0.35472407601014894,1771,-4.110615656013846,4.126456766891178e-5,-2.15385622947354,-0.7624124513511881,10 °C
10,55.20670391061452,-1.4669457636923928,0.35694406207145263,1771,-4.1097357249179884,4.142061827022923e-5,-2.167021721171004,-0.7668698062137818,10 °C
10,55.54748603351955,-1.4757571869724213,0.359164347139422,1771,-4.108863250838078,4.157589961729688e-5,-2.1801877993115553,-0.7713265746332877,10 °C
10,55.88826815642458,-1.4845686102524493,0.3613849257029247,1771,-4.107998161143097,4.173041240335509e-5,-2.193354453086185,-0.775782767418714,10 °C
10,56.229050279329606,-1.4933800335324783,0.36360579238473684,1771,-4.107140383375164,4.188415750516207e-5,-2.206521671948522,-0.7802383951164347,10 °C
10,56.56983240223463,-1.5021914568125059,0.3658269419375222,1771,-4.106289845292635,4.2037135973818845e-5,-2.2196894456069405,-0.7846934680180713,10 °C
10,56.91061452513966,-1.511002880092534,0.3680483692399536,1771,-4.1054464749099795,4.218934902599691e-5,-2.232857764016961,-0.7891479961681069,10 °C
10,57.25139664804469,-1.5198143033725628,0.37027006929297185,1771,-4.104610200534539,4.234079803556515e-5,-2.2460266173739067,-0.793601989371219,10 °C
10,57.592178770949715,-1.5286257266525913,0.3724920372161771,1771,-4.103780950800427,4.249148452558853e-5,-2.259195996105827,-0.7980554571993558,10 °C
10,57.93296089385474,-1.5374371499326194,0.37471426824434706,1771,-4.102958654699728,4.264141016068105e-5,-2.2723658908666704,-0.8025084089985686,10 °C
10,58.273743016759774,-1.5462485732126479,0.37693675772407537,1771,-4.102143241611183,4.2790576739697445e-5,-2.285536292529691,-0.8069608538956047,10 °C
10,58.6145251396648,-1.5550599964926768,0.3791595011105261,1771,-4.101334641326507,4.293898618874927e-5,-2.298707192181083,-0.8114128008042709,10 °C
10,58.955307262569825,-1.563871419772704,0.38138249396430135,1771,-4.100532784074477,4.308664055452923e-5,-2.3118785811138327,-0.8158642584315754,10 °C
10,59.29608938547486,-1.5726828430527333,0.38360573194841724,1771,-4.099737600542968,4.3233541997929384e-5,-2.325050450821799,-0.8203152352836679,10 °C
10,59.63687150837988,-1.5814942663327614,0.3858292108253785,1771,-4.098949021899034,4.337969278793951e-5,-2.3382227929939603,-0.8247657396715629,10 °C
10,59.97765363128491,-1.590305689612789,0.3880529264543573,1771,-4.098166979807174,4.3525095295813715e-5,-2.3513955995088933,-0.829215779716685,10 °C
10,60.31843575418994,-1.5991171128928179,0.3902768747884636,1771,-4.097391406445912,4.366975198948977e-5,-2.3645688624294166,-0.8336653633562193,10 °C
10,60.65921787709497,-1.6079285361728468,0.3925010518721094,1771,-4.096622234522741,4.3813665428260076e-5,-2.377742573997417,-0.8381144983482767,10 °C
10,61,-1.6167399594528744,0.39472545383845914,1771,-4.095859397287622,4.3956838257667744e-5,-2.390916726628852,-0.8425631922768971,10 °C
